Month,DayOfMonth,Hour,Minute,SOUTH_WALL_Surface_Outside_Face_Incident_Solar_Radiation_Rate_per_Area,EAST_WALL_Surface_Outside_Face_Incident_Solar_Radiation_Rate_per_Area,NORTH_WALL_Surface_Outside_Face_Incident_Solar_Radiation_Rate_per_Area,WEST_WALL_Surface_Outside_Face_Incident_Solar_Radiation_Rate_per_Area,ROOF_Surface_Outside_Face_Incident_Solar_Radiation_Rate_per_Area,SOUTH_WINDOW_1_Surface_Outside_Face_Incident_Solar_Radiation_Rate_per_Area,SOUTH_WINDOW_1_Surface_Window_Transmitted_Solar_Radiation_Rate,SOUTH_WINDOW_2_Surface_Outside_Face_Incident_Solar_Radiation_Rate_per_Area,SOUTH_WINDOW_2_Surface_Window_Transmitted_Solar_Radiation_Rate,MAIN_ZONE_Zone_Mean_Air_Temperature
1,16,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.850600073422065
1,16,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.237874727837625
1,16,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.275977774291754
1,16,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.71173055901264
1,16,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.372923365004905
1,16,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.30320808235209
1,16,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.446684299983074
1,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.844145703906467
1,17,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.484523160979126
1,17,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.339189354912092
1,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.60583945158579
1,17,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0897918060495995
1,17,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.376922619231902
1,17,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.861849605311146
1,17,8,0.0,7.09375764315215,7.09375764315215,7.09375764315215,7.09375764315215,13.6875,7.09375764315215,25.384880808179794,7.09375764315215,25.384880808179794,4.10971921601551
1,17,9,0.0,74.2842786422077,75.01203033089521,32.67229144841005,32.67229144841005,69.16163504522522,74.2842786422077,275.89879387525764,74.2842786422077,275.89879387525764,3.585963193694562
1,17,10,0.0,301.0500277329434,238.88730489513654,69.60926810153504,69.60926810153504,189.24831247450163,301.0500277329434,1153.8150169586138,301.0500277329434,1153.8150169586138,5.863592180450788
1,17,11,0.0,461.26720137618395,248.73102922958816,100.12576425605158,100.12576425605158,299.559018656812,461.26720137618395,1790.3374928177743,461.26720137618395,1790.3374928177743,10.309079717414617
1,17,12,0.0,654.7598613246485,167.8783996682073,95.68629185476189,95.68629185476189,367.13997196341586,654.7598613246485,2594.3140183567784,654.7598613246485,2594.3140183567784,16.212250339710305
1,17,13,0.0,724.2638343363188,109.06937649247747,109.06937649247747,198.131602458306,420.7007590643656,724.2638343363188,2871.1915038885077,724.2638343363188,2871.1915038885077,22.83602849292388
1,17,14,0.0,724.5455070331262,102.53044255505276,102.53044255505276,372.68017117048316,393.0231324495678,724.5455070331262,2862.8558261473136,724.5455070331262,2862.8558261473136,28.762879067583565
1,17,15,0.0,624.2305269851848,72.18463340229222,72.18463340229222,481.66335652558485,287.9682455325919,624.2305269851848,2447.650474863907,624.2305269851848,2447.650474863907,33.18735735975244
1,17,16,0.0,267.2024384555042,54.72994696189063,54.72994696189063,291.719732371529,136.54396511902894,267.2024384555042,998.3658622593398,267.2024384555042,998.3658622593398,32.77475505022764
1,17,17,0.0,57.71500496503063,10.954793966844454,10.954793966844454,84.25648019056007,21.67712064199278,57.71500496503063,205.9519073747709,57.71500496503063,205.9519073747709,28.95235038839141
1,17,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.140389669727085
1,17,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.718034993121
1,17,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.885136207847161
1,17,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.589466971535487
1,17,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.699823296116474
1,17,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.153147900115572
1,17,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.908107403975674
1,18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9570117782562675
1,18,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2467846912754492
1,18,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25610845439632546
1,18,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5967773256145956
1,18,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.774633852542383
1,18,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.710948851155907
1,18,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.520071892833354
1,18,8,0.0,197.20682459868047,300.8772705547553,9.441087016928364,9.441087016928364,29.694320786451037,197.20682459868047,705.231888118939,197.20682459868047,705.231888118939,-4.197549705102633
1,18,9,0.0,560.9263160651115,621.6471826200338,35.433456460093005,35.433456460093005,177.77134522359881,560.9263160651115,2150.216471139447,560.9263160651115,2150.216471139447,0.6596361592068747
1,18,10,0.0,778.4994351286798,586.8796829864314,56.83564412539623,56.83564412539623,333.46372150268894,778.4994351286798,3100.4213796231306,778.4994351286798,3100.4213796231306,9.033664071220768
1,18,11,0.0,916.629427348433,424.1795880870887,72.04637256860573,72.04637256860573,448.82636444282014,916.629427348433,3711.676731191219,916.629427348433,3711.676731191219,19.243822092695673
1,18,12,0.0,984.7868235852865,198.84962676914768,79.96848031251577,79.96848031251577,508.85716822524415,984.7868235852865,4011.6236067453624,984.7868235852865,4011.6236067453624,29.626230380639626
1,18,13,0.0,984.8333802122465,80.38613662508746,80.38613662508746,211.31107945406933,508.2544935357579,984.8333802122465,4010.8230128660334,984.8333802122465,4010.8230128660334,38.918850796080385
1,18,14,0.0,915.9336754036649,72.90492431380733,72.90492431380733,436.4581293355139,446.4917653351765,915.9336754036649,3706.060173302949,915.9336754036649,3706.060173302949,47.03899212330138
1,18,15,0.0,778.0945354604604,58.061894673955756,58.061894673955756,598.8097402047246,330.0580866933869,778.0945354604604,3093.868009510307,778.0945354604604,3093.868009510307,52.916036904620164
1,18,16,0.0,563.7893260218327,36.5849560363104,36.5849560363104,635.6546240421751,174.43709212753876,563.7893260218327,2154.5122079985613,563.7893260218327,2154.5122079985613,55.40298754855347
1,18,17,0.0,230.86680440917775,11.388894623741916,11.388894623741916,359.4147084291574,31.377262124675052,230.86680440917775,819.7549765746808,230.86680440917775,819.7549765746808,53.72278800247488
1,18,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.78588659752964
1,18,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.350340614521905
1,18,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.84105700358543
1,18,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.08475217279598
1,18,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8795422012847
1,18,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.09942986785873
1,18,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.61906121192512
1,19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.41271911194751
1,19,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.66614964190436
1,19,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.060456418387297
1,19,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.48201765189014
1,19,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.733135341304727
1,19,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.193047194219746
1,19,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.420268444091805
1,19,8,0.0,169.49287538074358,257.26028085968375,10.783213776820773,10.783213776820773,28.78602488996593,169.49287538074358,606.5978294472836,169.49287538074358,606.5978294472836,14.579339750673942
1,19,9,0.0,509.0292895924948,564.0592260234091,40.10231557846782,40.10231557846782,167.40863975571824,509.0292895924948,1945.0564018928121,509.0292895924948,1945.0564018928121,18.805260507322473
1,19,10,0.0,735.255812322836,556.5086709016748,62.142406260621776,62.142406260621776,320.0731160495839,735.255812322836,2920.5958365941674,735.255812322836,2920.5958365941674,26.47894502729381
1,19,11,0.0,878.9876210987514,411.91967132291165,77.98089356125108,77.98089356125108,435.21249721118534,878.9876210987514,3549.783340696833,878.9876210987514,3549.783340696833,35.55806412833492
1,19,12,0.0,947.8833391277318,199.56616511080608,85.27578244212884,85.27578244212884,493.97776757210374,947.8833391277318,3851.8294246141595,947.8833391277318,3851.8294246141595,44.67429804415162
1,19,13,0.0,901.6289326705464,87.63532694861664,87.63532694861664,204.30467373275866,472.87711180881604,901.6289326705464,3655.876905233923,901.6289326705464,3655.876905233923,52.14684137730322
1,19,14,0.0,825.3764465459956,80.20038131826811,80.20038131826811,401.93991237201294,408.8738467056949,825.3764465459956,3314.648405220148,825.3764465459956,3314.648405220148,57.41735819586354
1,19,15,0.0,710.116326526746,65.57091730783715,65.57091730783715,549.0941508758357,308.5205522873018,710.116326526746,2803.3895167713576,710.116326526746,2803.3895167713576,60.46554277119555
1,19,16,0.0,489.526896560939,46.06040484460988,46.06040484460988,549.1928672731037,164.26354293282563,489.526896560939,1859.341319666023,489.526896560939,1859.341319666023,60.48602128824405
1,19,17,0.0,182.29282271119655,14.550733458138854,14.550733458138854,280.4909038147019,32.1637065012539,182.29282271119655,648.2035276799822,182.29282271119655,648.2035276799822,56.911866472723716
1,19,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.62960932298377
1,19,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.72855086837727
1,19,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.154759677884265
1,19,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.57824682048224
1,19,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.62816624106419
1,19,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.244849009236276
1,19,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4150110564113
1,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.063391860626815
1,20,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.214220605270711
1,20,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.819244055060537
1,20,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.778276413344155
1,20,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.018962979375825
1,20,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.501606089810872
1,20,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.239410846405107
1,20,8,0.0,165.76611842029757,251.5499990915078,10.77145775560232,10.77145775560232,28.658776961463154,165.76611842029757,593.6364665935856,165.76611842029757,593.6364665935856,4.957715521859516
1,20,9,0.0,508.9840110096459,563.2117633777424,41.02445585942434,41.02445585942434,168.06256722490082,508.9840110096459,1946.2654385796463,508.9840110096459,1946.2654385796463,8.745547618899549
1,20,10,0.0,732.7928392536603,555.4145234876578,63.78616522746348,63.78616522746348,320.1437048021507,732.7928392536603,2909.245491657821,732.7928392536603,2909.245491657821,16.05368919553431
1,20,11,0.0,876.0359245851018,412.0943929897161,79.82639388583618,79.82639388583618,434.9033605300385,876.0359245851018,3535.7446594405124,876.0359245851018,3535.7446594405124,25.226074213379913
1,20,12,0.0,947.6116690383158,201.5871473883648,88.39105875233967,88.39105875233967,495.6104239746587,947.6116690383158,3847.333472782772,947.6116690383158,3847.333472782772,34.169066639828685
1,20,13,0.0,947.4369461921231,88.44779844990576,88.44779844990576,212.54280657183165,494.7235415482263,947.4369461921231,3846.0894180209743,947.4369461921231,3846.0894180209743,42.08070065442331
1,20,14,0.0,878.390005746037,81.10272930522554,81.10272930522554,424.7200770376238,434.30236587439134,878.390005746037,3542.462820692039,878.390005746037,3542.462820692039,48.40055336241291
1,20,15,0.0,738.4744035295853,65.59477978538575,65.59477978538575,570.6224254418142,319.6992330548885,738.4744035295853,2927.2145602126957,738.4744035295853,2927.2145602126957,52.45894199404374
1,20,16,0.0,518.3123572548272,42.741060020701426,42.741060020701426,582.3009753510356,167.4886291247086,518.3123572548272,1976.2918571107468,518.3123572548272,1976.2918571107468,53.51608947400986
1,20,17,0.0,199.87378995117535,13.712153294705649,13.712153294705649,308.8608064831616,32.1081361899964,199.87378995117535,710.4899138490118,199.87378995117535,710.4899138490118,50.71303614885582
1,20,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.46760285867619
1,20,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.56746376861963
1,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.29028720842061
1,20,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.66501802204044
1,20,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.594004714883212
1,20,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.08251747110956
1,20,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.939789864232985
1,21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.115037889738012
1,21,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.53015648481262
1,21,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.230122200888236
1,21,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.243482900536666
1,21,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.498332089458273
1,21,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.953713885339139
1,21,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7132348450420625
1,21,8,0.0,151.0447597964762,260.20980936298844,10.954472523704462,10.954472523704462,37.89927313715527,151.0447597964762,514.4888964014369,151.0447597964762,514.4888964014369,3.6480754629646066
1,21,9,0.0,476.58124636896184,592.683269710233,41.448988969252184,41.448988969252184,198.16251712595192,476.58124636896184,1769.9350757243942,476.58124636896184,1769.9350757243942,7.603387951298235
1,21,10,0.0,698.0282569164742,590.137305909075,65.62133148394588,65.62133148394588,365.5479887869942,698.0282569164742,2726.794051155428,698.0282569164742,2726.794051155428,15.272339393219672
1,21,11,0.0,844.733712968038,446.2875751969946,82.14364412374951,82.14364412374951,491.44327683419306,844.733712968038,3375.188301877426,844.733712968038,3375.188301877426,24.515862532011944
1,21,12,0.0,915.2375627707613,230.07999523816352,91.1074525894896,91.1074525894896,557.080748614543,915.2375627707613,3687.6897779972387,915.2375627707613,3687.6897779972387,34.034492913929746
1,21,13,0.0,881.1879780086007,94.55812437393561,94.55812437393561,192.65765346917425,538.2607666328134,881.1879780086007,3535.7936256821113,881.1879780086007,3535.7936256821113,42.60084303576279
1,21,14,0.0,732.9555529489807,92.69321634572918,92.69321634572918,370.8406057205917,437.2811829040056,732.9555529489807,2891.7838759587275,732.9555529489807,2891.7838759587275,48.67075012803832
1,21,15,0.0,664.7615974341031,66.1911092496071,66.1911092496071,531.1469233500442,355.31943977771516,664.7615974341031,2601.1907573283706,664.7615974341031,2601.1907573283706,52.97379752093315
1,21,16,0.0,425.2944245151008,43.97323877087759,43.97323877087759,494.43431801424236,190.09123992927618,425.2944245151008,1591.4041972758205,425.2944245151008,1591.4041972758205,54.11560332668968
1,21,17,0.0,79.91312074492484,12.848275752073565,12.848275752073565,123.21802866430589,32.517370347083784,79.91312074492484,280.8824310936201,79.91312074492484,280.8824310936201,50.5142109228083
1,21,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.60466623006418
1,21,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.024646547161126
1,21,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.05211660457996
1,21,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.77325790240011
1,21,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.02769680466387
1,21,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.765463217890012
1,21,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.98441852771185
1,22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.630270593172234
1,22,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.561302588524786
1,22,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.741346736404987
1,22,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.074112794615072
1,22,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.577615446056537
1,22,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.321811820330446
1,22,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.15634971454468
1,22,8,0.0,180.5976732777554,316.9371927262192,10.45759953419589,10.45759953419589,42.725588022605265,180.5976732777554,610.5740711803544,180.5976732777554,610.5740711803544,8.082654625670623
1,22,9,0.0,521.2062934008211,652.2516078060547,37.697585514401794,37.697585514401794,212.57717402775785,521.2062934008211,1938.1726217912149,521.2062934008211,1938.1726217912149,12.158603317398747
1,22,10,0.0,737.6320813593799,623.2457110147407,59.97882178661621,59.97882178661621,381.9396694792441,737.6320813593799,2888.9291769579495,737.6320813593799,2888.9291769579495,19.8092671265701
1,22,11,0.0,879.6417038265943,460.2806787910056,75.82773252659729,75.82773252659729,507.78214989430023,879.6417038265943,3524.7048049375344,879.6417038265943,3524.7048049375344,28.847080617998103
1,22,12,0.0,953.0443049600256,230.24909194276057,83.79116833839012,83.79116833839012,575.7850185286208,953.0443049600256,3852.6181037666433,953.0443049600256,3852.6181037666433,38.32297120083913
1,22,13,0.0,957.0331279107512,83.83495911595558,83.83495911595558,195.1148860344028,579.7549158249797,957.0331279107512,3871.097622393091,957.0331279107512,3871.097622393091,46.95539091320834
1,22,14,0.0,892.2826942727667,76.44717912625589,76.44717912625589,430.3206240057477,519.9320940084482,892.2826942727667,3582.714310811444,892.2826942727667,3582.714310811444,53.82194641690094
1,22,15,0.0,758.4018246039847,61.7030393768592,61.7030393768592,604.0145734984469,401.0395747962687,758.4018246039847,2983.892672836822,758.4018246039847,2983.892672836822,58.35404054993059
1,22,16,0.0,545.0834299695675,40.31048586675531,40.31048586675531,646.0882588350339,233.77545054908944,545.0834299695675,2047.880758263389,545.0834299695675,2047.880758263389,60.05736975005237
1,22,17,0.0,214.49507511804677,14.280589220308554,14.280589220308554,356.2347847416954,58.929564984929456,214.49507511804677,740.1450389113293,214.49507511804677,740.1450389113293,57.35290879006671
1,22,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.523973632415405
1,22,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.944004878444574
1,22,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.231364833982525
1,22,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3976841203458
1,22,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.110637590024453
1,22,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.164364597313153
1,22,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.760560638024405
1,23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.956890886405297
1,23,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.378299423327572
1,23,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.084522298832146
1,23,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.314509426803259
1,23,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.809260158393798
1,23,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.422536632039014
1,23,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254570349762348
1,23,8,0.0,144.76983014734398,248.05013084998666,12.174979179078068,12.174979179078068,38.028676066820076,144.76983014734398,494.4658858263653,144.76983014734398,494.4658858263653,8.082763787990867
1,23,9,0.0,436.420033005538,543.9215959257111,47.7415783701625,47.7415783701625,187.69937822716818,436.420033005538,1611.0041466754224,436.420033005538,1611.0041466754224,11.565024771406856
1,23,10,0.0,447.2016985307087,384.5529175544417,84.88408889769768,84.88408889769768,276.83215487975417,447.2016985307087,1704.3392826669178,447.2016985307087,1704.3392826669178,16.578460554564387
1,23,11,0.0,500.1559593942463,294.54057484908054,104.2243680918314,104.2243680918314,344.643385274764,500.1559593942463,1932.9537710082673,500.1559593942463,1932.9537710082673,21.754976784982592
1,23,12,0.0,489.17693615650535,174.4802001602605,115.89308046273568,115.89308046273568,363.50215235935366,489.17693615650535,1888.8816893656747,489.17693615650535,1888.8816893656747,26.751016750699506
1,23,13,0.0,700.565317021155,108.54721642800777,108.54721642800777,190.78751042549737,450.5445626880378,700.565317021155,2759.809993578735,700.565317021155,2759.809993578735,32.70107317954094
1,23,14,0.0,818.2197177328467,92.18931669216235,92.18931669216235,405.73303185745834,483.8921891721715,818.2197177328467,3252.449466293725,818.2197177328467,3252.449466293725,40.90744427816594
1,23,15,0.0,548.9587872428186,83.54369882788963,83.54369882788963,437.35587438499385,319.1666094158876,548.9587872428186,2118.492838049204,548.9587872428186,2118.492838049204,45.629654808995355
1,23,16,0.0,222.7674498821169,62.524238913635166,62.524238913635166,248.57706119062573,157.83610732074504,222.7674498821169,819.3081220870778,222.7674498821169,819.3081220870778,45.50332163956495
1,23,17,0.0,52.807299870349354,16.137323321112905,16.137323321112905,79.05649197558026,33.93919031056325,52.807299870349354,185.0908740113684,52.807299870349354,185.0908740113684,42.154139580871856
1,23,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7368391578692
1,23,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.503728497017114
1,23,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.650838803571165
1,23,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.223030203300745
1,23,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.167377175535528
1,23,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.499112714782243
1,23,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.232280122695126
1,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.240498846057175
1,24,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.535624483043733
1,24,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.179817999087538
1,24,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.096769804742216
1,24,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.268080565790974
1,24,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.651333578542616
1,24,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.151530201509264
1,24,8,0.0,42.97104647808868,66.47740287051816,12.727417572515456,12.727417572515456,26.417964356250895,42.97104647808868,149.47520499536893,42.97104647808868,149.47520499536893,9.754571072454622
1,24,9,0.0,120.80115555960555,140.1326630577718,42.383986592650714,42.383986592650714,95.71229276154949,120.80115555960555,440.3543659014723,120.80115555960555,440.3543659014723,10.393403075774751
1,24,10,0.0,280.694870916351,236.2194949215309,77.00469891294918,77.00469891294918,207.28317364013157,280.694870916351,1059.5706742260236,280.694870916351,1059.5706742260236,12.63396841812623
1,24,11,0.0,576.878156486089,325.8065094385227,96.25028640540825,96.25028640540825,364.3603034045698,576.878156486089,2248.5216465383937,576.878156486089,2248.5216465383937,18.610683550817306
1,24,12,0.0,472.7837174011199,177.23620541227356,117.47178849526043,117.47178849526043,361.458952698558,472.7837174011199,1823.27872240957,472.7837174011199,1823.27872240957,24.789057396809167
1,24,13,0.0,544.8376032199062,120.26770066953573,120.26770066953573,179.4658733899082,398.632616754739,544.8376032199062,2115.1948525163953,544.8376032199062,2115.1948525163953,29.879851102349825
1,24,14,0.0,686.8001756854339,110.67767776958732,110.67767776958732,360.5912415095096,440.7660665463874,686.8001756854339,2688.1218501356143,686.8001756854339,2688.1218501356143,36.6518033705771
1,24,15,0.0,525.9034762337118,78.82827421669307,78.82827421669307,422.67835537389055,305.56473935386805,525.9034762337118,2029.8942701172157,525.9034762337118,2029.8942701172157,41.50342406023634
1,24,16,0.0,315.7306943648353,51.872077675809855,51.872077675809855,367.17051614288295,162.2513753356566,315.7306943648353,1170.0264159079434,315.7306943648353,1170.0264159079434,42.43946162707772
1,24,17,0.0,162.29337088960693,18.939617819909095,18.939617819909095,270.6105616170852,51.10282068088519,162.29337088960693,558.5989693176417,162.29337088960693,558.5989693176417,40.78118276845757
1,24,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.853018139891915
1,24,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.63640796531419
1,24,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.969680774048776
1,24,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.70456586262994
1,24,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.64948820888625
